STATE_FULL,STATE,COUNTY,ADDRESS,CITY,ZIP_CODE,AHA_ID,HOSPITAL_NAME,TOTAL_BEDS,BURN_BEDS,TRAUMA_ADULT,TRAUMA_PEDS,BURN_ADULT,BURN_PEDS,ACS_VERIFIED,ADULT_TRAUMA_L1,ADULT_TRAUMA_L2,PEDS_TRAUMA_L1,PEDS_TRAUMA_L2,ABA_VERIFIED,TC_STATE_DESIGNATED,BC_STATE_DESIGNATED,PHONE
Pennsylvania,PA,Northampton,1872 St Luke's Blvd,Easton ,18045,6230456,St. Luke's Anderson Campus,108,,1,,,,No,,1,,,,Yes,,(866) 785-8537
Pennsylvania,PA,Philadelphia,5501 Old York Rd,Philadelphia ,19141,6231634,Einstein Medical Center Philadelphia,548,,1,,,,No,1,,,,,Yes,,(215) 456-7890
Pennsylvania,PA,Philadelphia,3401 N Broad St,Philadelphia ,19140,6232300,Temple University Hospital (Temple Burn Center),714,10,1,,1,,No,1,,,,Yes,Yes,,(215) 707-2000
Pennsylvania,PA,Philadelphia,111 South 11th St,Philadelphia ,19107,6230043,Thomas Jefferson University Hospital (Thomas Jefferson University Hospital Burn Center),926,,1,,1,,No,1,,,,No,Yes,,(215) 955-6000
Pennsylvania,PA,Philadelphia,51 N 39th St,Philadelphia ,19104,6232170,Penn Presbyterian Medical Center,344,,1,,,,No,1,,,,,Yes,,(215) 662-4000
Pennsylvania,PA,Philadelphia,3601 A Street,Philadelphia ,19134,6232210,St. Christopher's Hospital for Children (Stuart J. Hulnick Burn Center),189,18,,1,,1,No,,,1,,Yes,Yes,,(215) 427-5000
Pennsylvania,PA,Philadelphia,3401 Civic Center Blvd,Philadelphia ,19104,6231730,Children's Hospital of Philadelphia,594,,,1,,,No,,,1,,,Yes,,(215) 590-4678
Pennsylvania,PA,Philadelphia,10800 Knights Rd,Philadelphia ,19114,6230054,Jefferson Torresdale Hospital,258,,1,,,,No,,1,,,,Yes,,(215) 612-4000
Pennsylvania,PA,Williamsport,700 High St,Williamsport ,17701,6233500,UPMC Williamsport,224,,1,,,,No,,1,,,,Yes,,(570) 321-1000
Pennsylvania,PA,York,1001 S George Sr,York,17403,6233550,WellSpan York Hospital,596,,1,,,,No,1,,,,,Yes,,(717) 851-2345
Rhode Island,RI,Providence,593 Eddy St,Providence,02903,6150150,Rhode Island Hospital/Hasbro Children's Hospital (Rhode Island Burn Center),719,,1,1,1,1,Yes,1,,1,,Yes,Yes,,(401) 444-4000
South Carolina,SC,Charleston,9330 Medical Plaza Dr,Charleston,29406,6370232,HCA Trident Medical Center ,407,,1,,,,Yes,,1,,,,Yes,,(843) 797-7000
South Carolina,SC,Charleston,169 Ashley Ave,Charleston,29425,6370085,MUSC Health University Medical Center (South Carolina Burn Center at MUSC),865,25,1,,1,1,Yes,1,,,,No,Yes,No,(843) 792-2300
South Carolina,SC,Charleston,10 McClennan Banks Dr,Charleston,29425,6370435,Shawn Jenkins Children's Hospital,250,,,1,,,Yes,,,1,,,Yes,,(843) 792-1414
South Carolina,SC,Florence,555 E Cheves St,Florence,29506,6370009,McLeod Regional Medical Center,517,,1,,,,No,,1,,,,Yes,,(843) 777-2000
South Carolina,SC,Greenville,701 Grove Rd,Greenville,29605,6370323,Prisma Health Greenville Memorial Hospital,746,,1,1,,,Yes,1,,,1,,Yes,,(864) 455-7000
South Carolina,SC,Horry,809 82nd Pkwy,Myrtle Beach,29572,6370477,Grand Strand Medical Center,371,,1,1,,,Yes,1,,,1,,Yes,,(843) 692-1000
South Carolina,SC,Richland,5 Richland Medical Park Dr,Columbia,29203,6370140,Prisma Health Richland,641,,1,1,,,Yes,1,,,1,,Yes,,(803) 434-7000
South Carolina,SC,Spartanburg,101 E Wood St,Spartanburg,29303,6370610,Spartanburg Medical Center - Church Street Campus,540,,1,,,,Yes,1,,,,,Yes,,(864) 560-6000
South Dakota,SD,Meade,353 Fairmont Blvd,Rapid City,57701,6650002,Monument Health Rapid City Hospital,417,,1,,,,Yes,,1,,,No,Yes,,(605) 755-1000
South Dakota,SD,Minnehaha,1325 S Cliff Ave,Sioux Falls,57105,6650420,Avera McKennan Hospital and University Health Center,545,,1,,,,Yes,,1,,,No,Yes,,(605) 322-8000
South Dakota,SD,Minnehaha,1305 W 18th St,Sioux Falls,57117,6650007,Sanford USD Medical Center,545,,1,1,,,Yes,,1,,1,No,Yes,,(605) 333-1000
Tennessee,TN,Davidson,3441 Dickerson Pike,Nashville,37207,6521020,TriStar Skyline Medical Center (TriStar Skyline Burn and Reconstruction Center),233,12,1,,1,1,Yes,,1,,,No,Yes,No,(615) 769-2000
Tennessee,TN,Davidson,1211 Medical Center Dr,Nashville,37232,6521060,Vanderbilt University Medical Center/Monroe Carell Jr. Children's Hospital at Vanderbilt (Vanderbilt Burn Center),897,25,1,1,1,1,Yes,1,,1,,No,Yes,No,(615) 322-5000
Tennessee,TN,Hamilton,975 E Third St,Chattanooga,37403,6520065,Erlanger Baroness Hospital,680,,1,,,,Yes,1,,,,,Yes,,(423) 778-7000
Tennessee,TN,Knox,1924 Alcoa Hwy,Knoxville,37920,6520575,University of Tennessee Medical Center,710,,1,,,,Yes,1,,,,,Yes,,(865) 305-9000
Tennessee,TN,Shelby,848 Adams Ave,Memphis,38103,6520775,Le Bonheur Children's Hospital,255,,,1,,,Yes,,,1,,,Yes,,(901) 287-5437
Tennessee,TN,Shelby,877 Jefferson Ave,Memphis,38103,6520695,Regional One Health (Firefighters Regional One Burn Center),631,14,1,,1,,No,1,,,,Yes,Yes,No,(901) 545-7100
Tennessee,TN,Sullivan,1 Medical Park Blvd,Bristol,37620,6520040,Bristol Regional Medical Center,288,,1,,,,No,,1,,,,Yes,,(423) 844-1121
Tennessee,TN,Washington,400 N State of Franklin Rd,Johnson City,37604,6520466,Johnson City Medical Center,445,,1,,,,No,1,,,,,Yes,,(423) 431-6111
Texas,TX,Bell,2401 S 31st St,Temple,76508,6743413,Baylor Scott & White Medical Center - Temple,636,,1,1,,,Yes,1,,,1,,Yes,,(254) 724-2111
Texas,TX,Bexar,3551 Roger Brooke Dr,Fort Sam Houston,78234,6741380,Brooke Army Medical Center (USAISR Burn Center),425,40,1,,1,,Yes,1,,,,Yes,Yes,No,(210) 916-4141
Texas,TX,Bexar,4502 Medical Dr,San Antonio,78229,6743106,University Hospital (Pediatric Burn Center),700,,1,1,,1,Yes,1,,1,,No,Yes,No,(210) 358-4000
Texas,TX,Bexar,7700 Floyd Curl Dr,San Antonio,78229,6743122,Burn and Reconstructive Centers of America at Methodist Hospital,811,31,,,1,1,,,,,,No,,No,(855) 863-9595
Texas,TX,Brazos,2801 Franciscan Dr,Bryan,77802,6740500,CHI St. Joseph Regional Health Center,310,,1,,,,Yes,,1,,,,Yes,,(979) 776-3777
Texas,TX,Cameron,2101 Pease St,Harlingen,78550,6741790,Valley Baptist Medical Center-Harlingen,432,,1,,,,Yes,,1,,,,Yes,,(956) 389-1100
Texas,TX,Collin,3901 W 15th St,Plano,75075,6742865,Medical City Plano (Burn and Reconstructive Center),557,15,1,,1,1,Yes,1,,,,No,Yes,No,(972) 596-6800
Texas,TX,Collin,6200 W Parker Rd,Plano,75093,6740945,Texas Health Presbyterian Hospital Plano,366,,1,,,,Yes,,1,,,,Yes,,(972) 981-8000
Texas,TX,Dallas,3500 Gaston Ave,Dallas,75246,6740900,Baylor University Medical Center at Dallas,1008,,1,,,,Yes,1,,,,,Yes,,(214) 820-0111
Texas,TX,Dallas,1935 Medical District Dr,Dallas,75235,6740935,Children's Medical Center of Dallas,490,,,1,,,Yes,,,1,,,Yes,,(214) 456-7000
Texas,TX,Dallas,7777 Forest Ln,Dallas,75230,6741025,Medical City Dallas,899,,,1,,,Yes,,,,1,,Yes,,(972) 566-7000
Texas,TX,Dallas,1441 N Beckley Ave,Dallas,75203,6741018,Methodist Dallas Medical Center,556,,1,,,,Yes,1,,,,,Yes,,(214) 947-8181
Texas,TX,Dallas,5200 Harry Hines Blvd,Dallas,75235,6740950,Parkland Memorial Hospital (Parkland Burn Center),870,30,1,,1,1,Yes,1,,,,Yes,Yes,No,(214) 590-8000
Texas,TX,Dallas,8200 Walnut Hill Ln,Dallas,75231,6741050,Texas Health Presbyterian Hospital of Dallas,888,,1,,,,Yes,1,,,,,Yes,,(214) 345-6789
Texas,TX,Denton,3535 S I-35 E,Denton,76210,6741155,Medical City Denton,208,,1,,,,Yes,,1,,,,Yes,,(940) 384-3535
Texas,TX,El Paso,10301 Gateway Blvd W,El Paso,79925,6741225,Del Sol Medical Center,350,,1,,,,Yes,,1,,,,Yes,,(915) 595-9000
Texas,TX,El Paso,4815 Alameda Ave,El Paso,79905,6741240,University Medical Center of El Paso,394,,1,,,,Yes,1,,,,,Yes,,(915) 544-1200
Texas,TX,Galveston,301 University Blvd,Galveston,77555,6741615,University of Texas Medical Branch (Blocker Burn Unit),666,6,1,,1,,Yes,1,,,,Yes,Yes,No,(409) 772-1011
Texas,TX,Galveston,815 Market St,Galveston,77550,6741605,Shriners Hospital for Children - Galveston Pediatric Burn Center,30,30,,,,1,,,,,,Yes,,No,(409) 770-6600
Texas,TX,Harris,1504 Ben Taub Loop,Houston,77030,6741932,Ben Taub Hospital - Harris Health System,402,,1,,,,Yes,1,,,,,Yes,,(713) 873-2000
Texas,TX,Harris,500 W Medical Center Blvd,Webster,77598,6740149,HCA Houston Healthcare Clear Lake,558,,1,,,,Yes,,1,,,,Yes,,(281) 332-2511
Texas,TX,Harris,6411 Fannin St,Houston,77030,6741890,Memorial Hermann Texas Medical Center (John S. Dunn Burn Center),1004,14,1,1,1,,Yes,1,,1,,Yes,Yes,No,(713) 704-4000
Texas,TX,Harris,6621 Fannin St,Houston,77030,6742018,Texas Children's Hospital,973,,,1,,,Yes,,,1,,,Yes,,(832) 824-1000
Texas,TX,Hays,6001 Kyle Pkwy,Kyle,78640,6740549,Ascension Seton Hays,112,,1,,,,Yes,,1,,,,Yes,,(512) 504-5000
Texas,TX,Hidalgo,5501 S McColl Rd,Edinburg,78539,6740232,Doctors Hospital at Renaissance,530,,1,,,,Yes,1,,,,,Yes,,(956) 362-8677
Texas,TX,Hidalgo,301 West Expy 83,McAllen,78503,6742460,McAllen Medical Center,441,,1,,,,Yes,,1,,,,Yes,,(956) 632-4000
Texas,TX,Lubbock,4015 22nd Pl,Lubbock,79410,6740038,Covenant Children's Hospital,275,,,1,,,Yes,,,,1,,Yes,,(806) 725-0000
Texas,TX,Lubbock,3615 19th St,Lubbock,79410,6742360,Covenant Medical Center,977,,1,,,,Yes,,1,,,,Yes,,(806) 725-0000
Texas,TX,Lubbock,602 Indiana Ave,Lubbock,79408,6742372,University Medical Center (Timothy J. Harnar Burn Center),500,10,1,1,1,1,Yes,1,,,1,Yes,Yes,No,(806) 775-8200
Texas,TX,McLennan,100 Hillcrest Medical Blvd,Waco,76712,6743650,Baylor Scott & White Hillcrest Medical Center,236,,1,,,,Yes,,1,,,,Yes,,(254) 202-2000
Texas,TX,Montgomery,504 Medical Center Blvd,Conroe,77304,6740117,HCA Houston Healthcare Conroe,342,,1,,,,Yes,,1,,,,Yes,,(936) 539-1111
Texas,TX,Montgomery,9250 Pinecroft Ave,The Woodlands,77380,6740744,Memorial Hermann The Woodlands Hospital,397,,1,,,,Yes,,1,,,,Yes,,(713) 897-2300
Texas,TX,Nueces,600 Elizabeth St,Corpus Christi,78404,6740760,CHRISTUS Spohn Hospital Corpus Christi Shoreline,557,,1,,,,Yes,,1,,,,Yes,,(361) 881-3811
Texas,TX,Smith,1000 S Beckham Ave,Tyler,75701,6740092,UT Health Tyler,382,,1,,,,Yes,1,,,,,Yes,,(903) 531-8890
Texas,TX,Tarrant,1650 W College St,Grapevine,76051,6741739,Baylor Scott & White Medical Center - Grapevine,302,,1,,,,Yes,,1,,,,Yes,,(817) 481-1588
Texas,TX,Tarrant,801 7th Ave,Fort Worth,76104,6741425,Cook Children's Medical Center,443,,,1,,,Yes,,,,1,,Yes,,(682) 885-4000
Texas,TX,Tarrant,3301 Matlock Rd,Arlington,76015,6740115,Medical City Arlington,443,,1,,,,Yes,,1,,,,Yes,,(682) 509-6200
Texas,TX,Tarrant,1500 South Main St,Fort Worth,76104,6741483,JPS Health Network,573,,1,,,,Yes,1,,,,,Yes,,(817) 702-1100
Texas,TX,Tarrant,1301 Pennsylvania Ave,Fort Worth,76104,6741440,Texas Health Harris Methodist Hospital Fort Worth,726,,1,,,,Yes,,1,,,,Yes,,(817) 250-2000
Texas,TX,Travis,4900 Mueller Blvd,Austin,78723,6740147,Dell Children's Medical Center of Central Texas,248,,,1,,,Yes,,,1,,,Yes,,(512) 324-0000
Texas,TX,Travis,1500 Red River,Austin,78701,6741110,Dell Seton Medical Center at the University of Texas (w/ Burn Center),211,30,1,,1,,Yes,1,,,,No,Yes,No,(512) 324-7000
Texas,TX,Travis,901 W Ben White Blvd,Austin,78704,6740095,HCA St. David's South Austin Medical Center,368,,1,,,,Yes,,1,,,,Yes,,(512) 447-2211
Texas,TX,Wichita,1600 11th St,Wichita Falls,76301,6740136,United Regional Health Care System,325,,1,,,,Yes,,1,,,,Yes,,(940) 764-7000
Texas,TX,Williamson,201 Seton Pkwy,Round Rock,78665,6740412,Ascension Seton Williamson,181,,1,,,,Yes,,1,,,,Yes,,(512) 324-4000
Texas,TX,Williamson,2400 Round Rock Ave,Round Rock,78681,6742345,HCA St. David's Round Rock Medical Center,175,,1,,,,Yes,,1,,,,Yes,,(512) 341-1000
Texas,TX,Smith,800 E Dawson,Tyler,75701,6740044,CHRISTUS Trinity Mother Frances Hospital - Tyler,94,,1,,,,Yes,,1,,,,Yes,,(903) 510-7000
Texas,TX,Nueces,7101 S Padre Island Dr,Corpus Christi,78412,6740071,HCA Corpus Christi Medical Center - Bay Area,152,,1,,,,Yes,,1,,,,Yes,,(361) 985-1200
Texas,TX,Harris,710 Cypress Creek Pkwy,Houston,77090,6741895,HCA Houston Healthcare Northwest,271,,1,,,,Yes,,1,,,,Yes,,(281) 440-1000
Utah,UT,Salt Lake,1200 East 3900 South,Salt Lake City,84124,6870290,HCA St. Mark's Hospital,317,,1,,,,Yes,,1,,,,Yes,,(801) 268-7111
Utah,UT,Salt Lake,5121 S Cottonwood St,Murray,84107,6870141,Intermountain Medical Center,504,,1,,,,Yes,1,,,,,Yes,,(801) 507-7000
Utah,UT,Salt Lake,100 N Mario Capecchi Dr,Salt Lake City,84113,6870280,Primary Children's Hospital,289,,,1,,,Yes,,,1,,,Yes,,(801) 662-1000
Utah,UT,Salt Lake,50 Medical Dr N,Salt Lake City,84132,6870315,University of Utah Health (University of Utah Health Burn Center),527,15,1,,1,1,Yes,1,,,,Yes,Yes,No,(801) 581-2121
Utah,UT,Utah,1034 N 500 W,Provo,84604,6870220,Utah Valley Hospital,395,,1,,,,Yes,,1,,,,Yes,,(801) 357-7850
Utah,UT,Washington,1380 E Medical Center Dr,St George,84790,6870016,St. George Regional Hospital,284,,1,,,,Yes,,1,,,,Yes,,(435) 251-1000
Utah,UT,Weber,5475 S 500 E,Ogden,84405,6870150,HCA Ogden Regional Medical Center,232,,1,,,,Yes,,1,,,,Yes,,(801) 479-2111
Utah,UT,Weber,4401 Harrison Blvd,Ogden,84403,6870160,McKay-Dee Hospital,321,,1,,,,Yes,,1,,,,Yes,,(801) 387-2800
Vermont,VT,Chittenden,111 Colchester Ave,Burlington,05401,6130001,The University of Vermont Medical Center (University of Vermont Burn Center),620,9,1,1,1,,Yes,1,,,1,No,Yes,,(802) 847-0000
Virginia,VA,Arlington,1701 N George Mason Dr,Arlington,22205,6340040,Virginia Hospital Center in Arlington,394,,1,,,,No,,1,,,,Yes,,(703) 558-5000
Virginia,VA,Charlottesville,1215 Lee St,Charlottesville,22903,6344000,University of Virginia Medical Center,671,,1,,,,Yes,1,,,,,Yes,,(434) 924-3627
Virginia,VA,Fairfax,1850 Town Center Pkwy,Reston,20190,6340025,Reston Hospital Center,231,,1,,,,Yes,,1,,,,Yes,,(703) 689-9000
Virginia,VA,Fairfax,3300 Gallows Rd,Falls Church,22042,6340490,Inova Fairfax Hospital,923,,1,,,,Yes,1,,,,,Yes,,(703) 776-2274
Virginia,VA,Fredericksburg,1001 Sam Perry Blvd,Fredericksburg ,22401,6340290,Mary Washington Hospital,571,,1,,,,No,,1,,,,Yes,,(540) 741-1100
Virginia,VA,Henrico,1602 Skipwith Rd,Richmond,23229,6340012,Henrico Doctors' Hospital,340,,1,,,,Yes,,1,,,,Yes,,(804) 289-4500
Virginia,VA,Lynchburg,1901 Tate Springs Road,Lynchburg ,24501,6340013,Centra Lynchburg General Hospital,358,,1,,,,No,,1,,,,Yes,,(434) 200-4700
Virginia,VA,Newport News,500 J Clyde Morris Blvd,Newport News,23601,6340520,Riverside Regional Medical Center,450,,1,,,,No,,1,,,,Yes,,(757) 594-2000
Virginia,VA,Norfolk,601 Children's Ln,Norfolk,23507,6340578,Children's Hospital of The King's Daughters,206,,,1,,,No,,,1,,,Yes,,(757) 668-7000
Virginia,VA,Norfolk,600 Gresham Dr,Norfolk,23507,6340620,Sentara Norfolk General Hospital (Burn Center at Sentara Norfolk General Hospital),525,16,1,,1,,No,1,,,,,Yes,Yes,(757) 388-3000
Virginia,VA,Richmond City,7101 Jahnke Rd,Richmond,23225,6340009,Chippenham Hospital (Wound Healing Center),466,36,1,,1,1,Yes,,1,,,,Yes,Yes,(804) 483-0000
Virginia,VA,Richmond City,1250 E Marshall St,Richmond,23298,6340860,VCU Medical Center (Evans-Haynes Burn Center),820,16,1,1,1,1,Yes,1,,1,,Yes,Yes,Yes,(804) 828-9000
Virginia,VA,Roanoke City,1906 Belleview Ave,Roanoke,24014,6341040,Carilion Roanoke Memorial Hospital,703,,1,1,,,Yes,1,,1,,,Yes,,(540) 981-7000
Virginia,VA,Winchester,1840 Amherst St,Winchester ,22601,6341200,Winchester Medical Center,495,,1,,,,No,,1,,,,Yes,,(540) 536-8000
Washington,WA,Clark,400 NE Mother Joseph Pl,Vancouver,98664,6911130,PeaceHealth Southwest Medical Center,450,,1,,,,No,,1,,,,Yes,,(360) 514-2000
Washington,WA,King,325 9th Ave,Seattle,98104,6910610,UW Medicine/Harborview Medical Center (UW Medicine Regional Burn Center at Harborview),413,40,1,1,1,1,No,1,,1,,Yes,Yes,,(206) 744-3000
Washington,WA,Pierce,9040 Jackson Ave,Joint Base Lewis-McChord,98431,6911030,Madigan Army Medical Center Joint Base Lewis ,240,,1,,,,No,,1,,,,Yes,,(253) 968-1110
Washington,WA,Pierce,315 Martin Luther King Jr Way,Tacoma,98405,6911018,Tacoma Trauma Center,405,,1,,,,No,,1,,,,Yes,,(253) 403-1000
Washington,WA,Pierce,317 Martin Luther King Jr Way,Tacoma,98403,6911033,MultiCare Mary Bridge Children's Hospital and Health Center,82,,,1,,,No,,,,1,,Yes,,(253) 403-1400
Washington,WA,Snohomish,1321 Colby Ave,Everett,98201,6910004,Providence Regional Medical Center Everett,491,,1,,,,No,,1,,,,Yes,,(425) 261-2000
Washington,WA,Spokane,101 W 8th Ave,Spokane,99204,6910980,Providence Sacred Heart Medical Center & Children's Hospital,644,,1,1,,,No,,1,,1,,Yes,,(509) 474-3131
Washington,WA,Whatcom,2901 Squalicum Pkwy,Bellingham,98225,6910001,PeaceHealth St. Joseph Medical Center ,253,,1,,,,No,,1,,,,Yes,,(360) 734-5400
West Virginia,WV,Cabell,1340 Hal Greer Blvd,Huntington,25701,6350345,Cabell Huntington Hospital (Cabell Huntington Burn Intensive Care Unit),303,4,1,,1,,Yes ,,1,,,No,Yes,No,(304) 526-2000
West Virginia,WV,Kanawha ,501 Morris St,Charleston,25301,6350120,Charleston Area Medical Center,956,,1,,,,Yes ,1,,,,,Yes,,(304) 388-5432
West Virginia,WV,Cabell,2900 1st Ave,Huntington,25702,6350400,St. Mary's Medical Center - Huntington,393,,1,,,,Yes ,,1,,,,Yes,,(304) 526-1234
West Virginia,WV,Monongalia ,1 Medical Center Dr,Morgantown,26505,6350007,West Virginia University Hospitals (J.W. Ruby Memorial Hospital),690,,1,1,,,Yes ,1,,,1,,Yes,,(304) 598-4000
West Virginia,WV,Ohio,1 Medical Park,Wheeling,26003,6350830,Wheeling Hospital,223,,1,,,,Yes ,,1,,,,Yes,,(304) 243-3000
Wisconsin,WI,Brown,2845 Greenbrier Rd,Green Bay,54311,6450021,Aurora BayCare Medical Center,167,,1,,,,Yes,,1,,,,Yes,,(920) 288-8000
Wisconsin,WI,Brown,835 S Van Buren St,Green Bay,54301,6450450,HSHS St. Vincent Hospital,523,,1,,,,Yes,,1,,,,Yes,,(920) 433-0111
Wisconsin,WI,Dane,700 S Park St,Madison,53715,6450810,SSM Health St. Mary's Hospital Madison,440,,1,,,,Yes,,1,,,,Yes,,(608) 251-6100
Wisconsin,WI,Dane,600 Highland Ave,Madison,53792,6450820,University of Wisconsin Hospitals (UW Burn and Wound Center),471,11,1,1,1,1,Yes,1,,1,,Yes,Yes,,(608) 263-6400
Wisconsin,WI,Eau Claire,1221 Whipple St,Eau Claire,54703,6450310,Mayo Clinic Health System Eau Claire,304,,1,,,,Yes,,1,,,,Yes,,(715) 838-3311
Wisconsin,WI,La Crosse,1910 South Ave,La Crosse,54601,6450680,Gundersen Lutheran Medical Center,325,,1,,,,Yes,,1,,,,Yes,,(608) 782-7300
Wisconsin,WI,Marathon,333 Pine Ridge Blvd,Wausau,54401,6452085,Aspirus Wausau Hospital,321,,1,,,,Yes,,1,,,,Yes,,(715) 847-2121
Wisconsin,WI,Milwaukee,9000 W Wisconsin Ave,Milwaukee,53226,6451030,Children's Wisconsin (Children's Wisconsin Burn Program),306,5,1,1,,1,Yes,,,1,,No,Yes,,(414) 266-2000
Wisconsin,WI,Milwaukee,9200 W Wisconsin Ave,Milwaukee,53226,6452115,Froedtert Hospital,702,,,,,,Yes,1,,,,,Yes,,(414) 805-3000
Wisconsin,WI,Milwaukee,2301 North Lake Dr,Milwaukee,53211,6451130,Ascension Columbia St. Mary's Hospital Regional Burn Center,273,12,,,1,1,,,,,,No,,,(414) 585-1163
Wisconsin,WI,Rock,1000 Mineral Point Ave,Janesville,53547,6450015,Mercyhealth Hospital and Trauma Center,240,,1,,,,Yes,,1,,,,Yes,,(608) 314-3605
Wisconsin,WI,Waukesha,36500 Aurora Dr,Summit,53066,6450175,Aurora Medical Center Summit,117,,1,,,,Yes,,1,,,,Yes,,(262) 434-1000
Wisconsin,WI,Winnebago,130 2nd St,Neenah,54956,6451290,ThedaCare Regional Medical Center - Neenah,150,,1,,,,Yes,,1,,,,Yes,,(920) 729-2155
Wisconsin,WI,Wood,611 N Saint Joseph Ave,Marshfield,54449,6450860,Marshfield Medical Center,500,,1,1,,,Yes,,1,,1,,Yes,,(715) 387-1713